CustomerID,num_invoices,total_quantity,total_spend,avg_unit_price,country,repeat_buyer
13866.0,1,57,145.67000000000002,3.375714285714286,United Kingdom,0
13867.0,3,513,1015.29,3.9440983606557376,United Kingdom,1
13868.0,2,1964,3192.54,1.8542424242424242,United Kingdom,1
13869.0,4,1721,3104.95,2.9445928338762215,United Kingdom,1
13870.0,8,1325,2770.94,3.378608695652174,United Kingdom,1
13871.0,13,2806,6403.25,3.7608928571428573,United Kingdom,1
13873.0,3,140,389.6,4.609565217391304,United Kingdom,1
13874.0,1,180,540.45,5.5055555555555555,United Kingdom,0
13875.0,5,1316,1786.79,1.9584615384615385,United Kingdom,1
13876.0,1,36,122.7,5.114285714285714,United Kingdom,0
13877.0,1,108,117.24,1.1766666666666665,United Kingdom,0
13878.0,1,475,1281.53,4.655277777777778,United Kingdom,0
13880.0,13,1842,3219.77,2.68830303030303,United Kingdom,1
13881.0,20,10118,17159.52,2.6765168539325845,United Kingdom,1
13882.0,5,953,1191.13,3.381846153846154,United Kingdom,1
13883.0,5,1436,2674.48,3.3760563380281687,United Kingdom,1
13884.0,5,300,787.6,3.5635593220338984,United Kingdom,1
13885.0,2,182,506.8,3.960714285714286,United Kingdom,1
13886.0,1,126,243.56,3.805,United Kingdom,0
13887.0,1,147,349.55,3.8542105263157898,United Kingdom,0
13888.0,2,258,605.63,4.1217500000000005,United Kingdom,1
13889.0,1,146,416.90000000000003,3.8333333333333335,United Kingdom,0
13890.0,10,831,1883.8100000000002,3.4015454545454546,United Kingdom,1
13892.0,4,983,632.97,1.1092592592592592,United Kingdom,1
13893.0,1,190,821.1,6.199999999999999,United Kingdom,0
13894.0,3,354,564.62,2.6707407407407406,United Kingdom,1
13895.0,4,1365,2593.07,2.9353389830508476,United Kingdom,1
13897.0,1,200,311.16,1.9476470588235293,United Kingdom,0
13898.0,1,133,155.93,2.6141666666666667,United Kingdom,0
13899.0,2,156,388.52,3.0310526315789477,United Kingdom,1
13900.0,3,430,740.95,3.113720930232558,United Kingdom,1
13901.0,5,1739,2867.2,3.7404697986577182,United Kingdom,1
13904.0,2,332,332.64,1.323846153846154,United Kingdom,1
13908.0,4,1478,2369.55,2.867540983606557,United Kingdom,1
13911.0,9,2731,2580.91,2.389189189189189,United Kingdom,1
13914.0,2,380,626.45,2.5521212121212122,United Kingdom,1
13917.0,2,228,272.04,2.022222222222222,United Kingdom,1
13918.0,2,1140,1212.8400000000001,2.1853333333333333,United Kingdom,1
13919.0,2,474,384.81,2.8360714285714286,Denmark,1
13922.0,1,93,172.25,4.988571428571428,United Kingdom,0
13923.0,1,185,351.13,2.9745,United Kingdom,0
13924.0,6,1575,1838.8500000000001,2.6076068376068373,United Kingdom,1
13925.0,4,331,678.25,5.914390243902439,United Kingdom,1
13926.0,1,104,223.85000000000002,6.533636363636364,United Kingdom,0
13927.0,1,214,348.99,2.6957142857142857,United Kingdom,0
13928.0,4,129,464.57,5.767407407407408,United Kingdom,1
13929.0,2,143,842.65,5.294444444444444,United Kingdom,1
13930.0,2,274,337.34,1.6405882352941177,United Kingdom,1
13931.0,2,725,1237.53,2.0460344827586208,United Kingdom,1
13932.0,1,72,307.4,6.103125,United Kingdom,0
13933.0,2,205,608.7900000000001,3.460434782608696,United Kingdom,1
13934.0,1,390,922.1,3.1870967741935483,United Kingdom,0
13936.0,1,330,376.58,1.5419230769230767,United Kingdom,0
13937.0,1,123,158.85,1.6944444444444444,United Kingdom,0
13938.0,1,70,71.66,1.012857142857143,United Kingdom,0
13939.0,3,847,568.55,1.1835555555555555,United Kingdom,1
13940.0,4,516,839.14,3.121428571428571,United Kingdom,1
13941.0,5,2364,5112.96,3.8584444444444443,United Kingdom,1
13946.0,3,443,561.5699999999999,1.679090909090909,United Kingdom,1
13947.0,1,44,90.6,2.93,United Kingdom,0
13948.0,1,40,102.0,3.9499999999999997,United Kingdom,0
13949.0,6,2474,2427.32,1.456625,United Kingdom,1
13950.0,4,323,745.06,4.589714285714285,United Kingdom,1
13951.0,3,459,674.45,3.4892307692307694,United Kingdom,1
13952.0,2,1431,3251.071,3.9832919708029197,United Kingdom,1
13953.0,7,2724,3515.68,2.293,United Kingdom,1
13954.0,2,150,439.92,5.4508,United Kingdom,1
13955.0,2,154,322.96,3.016060606060606,United Kingdom,1
13956.0,5,491,1026.42,3.4226973684210527,United Kingdom,1
13959.0,3,357,598.2,2.2039130434782606,United Kingdom,1
13960.0,2,142,230.22,2.105,United Kingdom,1
13962.0,2,87,169.55,7.019090909090909,United Kingdom,1
13963.0,4,460,664.54,3.2680000000000002,United Kingdom,1
13967.0,1,42,80.7,3.6,United Kingdom,0
13969.0,18,4542,9053.94,2.954297124600639,United Kingdom,1
13971.0,8,1844,2758.26,2.225167785234899,United Kingdom,1
13972.0,2,187,190.25,2.546,United Kingdom,1
13973.0,1,109,264.7,3.7563636363636363,United Kingdom,0
13974.0,1,249,413.59000000000003,2.1967857142857143,United Kingdom,0
13975.0,6,1732,2526.28,2.1954142011834317,United Kingdom,1
13976.0,1,154,357.98,3.568,United Kingdom,0
13978.0,2,315,196.79000000000002,1.2106666666666668,United Kingdom,1
13979.0,1,639,869.87,1.8322222222222222,United Kingdom,0
13980.0,1,172,200.14,3.9145454545454546,United Kingdom,0
13982.0,4,1136,1871.81,2.232072072072072,United Kingdom,1
13983.0,12,1183,2603.43,6.329999999999999,United Kingdom,1
13984.0,5,679,920.51,2.10875,United Kingdom,1
13985.0,15,3447,7060.13,2.3709116809116813,United Kingdom,1
13986.0,1,430,320.46,1.8615384615384616,United Kingdom,0
13988.0,6,3044,4147.96,2.99974358974359,United Kingdom,1
13989.0,2,1313,1266.08,2.6253658536585367,United Kingdom,1
13990.0,1,190,311.3,2.66,United Kingdom,0
13991.0,6,998,855.97,1.4925000000000002,United Kingdom,1
13992.0,1,64,76.8,1.17,United Kingdom,0
13993.0,9,900,3466.36,5.586942148760331,United Kingdom,1
13994.0,6,940,2313.14,3.8118064516129033,United Kingdom,1
13995.0,5,879,1393.69,2.227558139534884,United Kingdom,1
13999.0,12,2243,3901.81,2.274903846153846,United Kingdom,1
14000.0,1,710,635.66,1.9493333333333334,United Kingdom,0
14001.0,3,962,2043.0800000000002,3.536153846153846,United Kingdom,1
14002.0,2,877,529.73,2.411489361702128,United Kingdom,1
14004.0,7,2668,4582.64,2.8440350877192984,United Kingdom,1
14005.0,5,2478,2874.72,2.205238095238095,United Kingdom,1
14006.0,3,641,962.19,2.3706666666666667,United Kingdom,1
14009.0,2,365,695.61,2.822142857142857,United Kingdom,1
14012.0,1,160,328.8,2.8318181818181816,United Kingdom,0
14013.0,3,462,473.02,1.3817647058823528,United Kingdom,1
14014.0,1,1076,505.18,0.5679487179487179,United Kingdom,0
14015.0,1,378,917.34,3.107,United Kingdom,0
14016.0,4,2125,4341.21,3.9495652173913043,EIRE,1
14019.0,3,1037,1421.61,2.4148484848484846,United Kingdom,1
14020.0,2,441,642.8,2.848974358974359,United Kingdom,1
14021.0,3,192,631.9,4.502272727272727,United Kingdom,1
14022.0,1,487,440.0,1.2953571428571429,United Kingdom,0
14023.0,2,345,584.07,2.870967741935484,United Kingdom,1
14024.0,2,150,327.7,3.70125,United Kingdom,1
14027.0,1,62,104.82,2.143333333333333,United Kingdom,0
14029.0,2,198,467.66,4.366,United Kingdom,1
14030.0,8,1479,2360.09,4.054444444444445,United Kingdom,1
14031.0,19,5788,17286.86,4.32708,United Kingdom,1
14032.0,11,2032,2975.59,2.38993006993007,United Kingdom,1
14034.0,3,423,651.8199999999999,2.354494382022472,United Kingdom,1
14035.0,5,739,1428.02,2.81030303030303,United Kingdom,1
14036.0,1,268,626.65,4.371842105263158,United Kingdom,0
14037.0,2,46,147.20000000000002,3.460714285714286,United Kingdom,1
14038.0,3,965,1560.38,1.917717391304348,United Kingdom,1
14039.0,1,92,152.2,2.033333333333333,United Kingdom,0
14040.0,12,1554,3614.92,3.8171063829787233,United Kingdom,1
14041.0,1,94,141.41,1.870952380952381,United Kingdom,0
14044.0,4,308,652.82,2.5656937799043065,United Kingdom,1
14045.0,4,535,1659.75,4.233333333333333,United Kingdom,1
14046.0,1,460,154.99,0.5407142857142857,United Kingdom,0
14047.0,5,381,1308.6100000000001,4.8353125,United Kingdom,1
14048.0,1,288,409.93,2.1890588235294115,United Kingdom,0
14049.0,4,3870,5681.72,2.570655737704918,United Kingdom,1
14050.0,2,689,746.36,1.5387037037037037,United Kingdom,1
14051.0,23,3756,15610.390000000001,4.660714285714286,United Kingdom,1
14052.0,1,89,225.36,2.882142857142857,United Kingdom,0
14053.0,2,215,260.25,1.3775,United Kingdom,1
14054.0,1,62,92.46,1.5133333333333334,United Kingdom,0
14055.0,1,216,725.6400000000001,4.453,United Kingdom,0
14056.0,23,4273,8214.65,2.8268083182640145,United Kingdom,1
14057.0,17,4876,6217.96,1.9360211267605636,United Kingdom,1
14059.0,1,128,183.6,2.3125,United Kingdom,0
14060.0,19,5386,6140.42,1.4406930693069306,United Kingdom,1
14062.0,12,5593,10464.85,2.8256756756756753,United Kingdom,1
14064.0,5,1788,1353.74,1.58,United Kingdom,1
14066.0,1,45,152.55,4.364285714285715,United Kingdom,0
14067.0,2,361,374.7,2.8625,United Kingdom,1
14068.0,1,73,265.85,4.091666666666667,United Kingdom,0
14071.0,8,995,1438.82,2.4038271604938273,United Kingdom,1
14073.0,1,130,151.04,2.1415384615384614,United Kingdom,0
14075.0,3,754,942.26,1.8132558139534884,United Kingdom,1
14076.0,1,81,122.47,2.009130434782609,United Kingdom,0
14077.0,5,268,499.41999999999996,2.665952380952381,United Kingdom,1
14078.0,6,310,1049.37,2.6804615384615382,United Kingdom,1
14079.0,1,301,375.1,3.2733333333333334,United Kingdom,0
14080.0,1,48,45.599999999999994,0.95,United Kingdom,0
14081.0,2,596,934.52,3.0334640522875818,United Kingdom,1
14082.0,1,110,182.25,2.587586206896552,United Kingdom,0
14083.0,9,732,1018.43,2.806243093922652,United Kingdom,1
14085.0,18,3184,4448.54,2.401177777777778,United Kingdom,1
14087.0,1,251,194.42,1.4207246376811595,United Kingdom,0
14088.0,13,12665,50491.81,5.730696095076401,United Kingdom,1
14089.0,1,134,161.0,2.207142857142857,United Kingdom,0
14090.0,1,72,76.32000000000001,1.06,United Kingdom,0
14092.0,14,2066,4076.91,2.7328971962616824,United Kingdom,1
14093.0,1,406,442.85,1.4897142857142855,United Kingdom,0
14096.0,17,16352,65164.79,6.5217080806104475,United Kingdom,1
14098.0,1,104,147.35,1.7047619047619047,United Kingdom,0
14099.0,11,2179,3104.17,2.59356,United Kingdom,1
14100.0,1,64,194.9,3.388461538461539,United Kingdom,0
14101.0,6,6942,5976.79,1.73,United Kingdom,1
14102.0,5,961,1360.28,2.0744303797468353,United Kingdom,1
14104.0,2,72,216.20999999999998,7.933809523809523,United Kingdom,1
14105.0,1,800,1266.23,2.9174324324324328,United Kingdom,0
14107.0,7,1793,2703.23,2.6591056910569106,United Kingdom,1
14108.0,2,381,597.91,3.093235294117647,United Kingdom,1
14109.0,1,88,144.2,2.466666666666667,United Kingdom,0
14110.0,12,2457,5683.15,2.346282051282051,United Kingdom,1
14111.0,4,458,692.85,3.6799999999999997,United Kingdom,1
14112.0,7,1651,2915.15,2.5103125,United Kingdom,1
14113.0,4,745,1840.42,2.481176470588235,United Kingdom,1
14114.0,2,101,386.53,6.312666666666667,United Kingdom,1
14116.0,5,707,1382.74,3.251666666666667,United Kingdom,1
14117.0,1,72,90.0,1.25,United Kingdom,0
14121.0,4,2082,2780.15,2.2942138364779874,United Kingdom,1
14124.0,1,1618,419.58000000000004,0.358,United Kingdom,0
14125.0,3,1640,2740.43,3.1613173652694613,United Kingdom,1
14126.0,3,508,706.1300000000001,4.040666666666667,United Kingdom,1
14127.0,3,321,709.71,3.9595454545454545,United Kingdom,1
14128.0,2,564,637.5,1.895,United Kingdom,1
14129.0,5,592,1123.8600000000001,2.734423076923077,United Kingdom,1
14130.0,1,258,483.86,2.865373134328358,United Kingdom,0
14132.0,11,3368,3586.0299999999997,1.71775,United Kingdom,1
14133.0,3,348,605.64,3.7950000000000004,United Kingdom,1
14135.0,15,3850,4690.31,2.472462686567164,United Kingdom,1
14138.0,2,610,982.3800000000001,2.3117021276595744,United Kingdom,1
14139.0,1,510,415.82,1.4576923076923076,United Kingdom,0
14140.0,2,811,935.05,1.823939393939394,United Kingdom,1
14141.0,4,355,915.13,3.5195,United Kingdom,1
14142.0,1,313,311.81,1.7704545454545455,United Kingdom,0
14143.0,1,30,115.8,5.485714285714286,United Kingdom,0
14145.0,4,756,3742.2,4.95,United Kingdom,1
14146.0,5,2437,4191.0,2.6339047619047617,United Kingdom,1
14147.0,2,108,483.4,4.55,United Kingdom,1
14148.0,1,16,157.2,7.55,United Kingdom,0
14149.0,1,218,446.62,2.9699999999999998,United Kingdom,0
14150.0,2,496,658.64,1.6823076923076923,United Kingdom,1
14152.0,2,711,621.29,1.143469387755102,United Kingdom,1
14154.0,2,465,1345.62,7.893076923076923,United Kingdom,1
14155.0,1,25,118.75,5.45,United Kingdom,0
14156.0,55,57885,117379.63,3.826914285714286,EIRE,1
14157.0,2,284,432.88,2.1975000000000002,United Kingdom,1
14158.0,1,781,507.66,1.5365853658536586,United Kingdom,0
14159.0,11,4408,4693.01,1.4932392026578072,United Kingdom,1
14161.0,3,455,1110.52,3.1771296296296296,United Kingdom,1
14162.0,2,142,289.36,3.8892,United Kingdom,1
14163.0,4,893,2445.91,4.738076923076923,United Kingdom,1
14164.0,2,1033,1631.77,1.5541379310344827,United Kingdom,1
14165.0,1,54,122.53999999999999,3.2376,United Kingdom,0
14167.0,4,150,574.84,4.298461538461539,United Kingdom,1
14171.0,1,167,363.79,2.8863793103448274,United Kingdom,0
14173.0,4,150,450.84,4.376896551724138,United Kingdom,1
14174.0,1,94,134.46,1.9373076923076922,United Kingdom,0
14175.0,3,1515,3222.3,3.7063758389261743,United Kingdom,1
14176.0,4,209,576.9000000000001,3.574193548387097,United Kingdom,1
14177.0,4,205,559.41,4.346666666666667,United Kingdom,1
14178.0,7,1505,1620.93,1.7031192660550458,United Kingdom,1
14179.0,2,330,719.78,2.813575757575758,United Kingdom,1
14180.0,25,719,4748.52,9.311208333333333,United Kingdom,1
14184.0,1,127,452.89,5.418333333333333,United Kingdom,0
14185.0,1,6,197.65,59.73333333333333,United Kingdom,0
14188.0,6,1162,2054.36,1.975076923076923,United Kingdom,1
14189.0,15,3937,4654.08,2.158,United Kingdom,1
14191.0,13,3662,4684.76,1.9932818532818533,United Kingdom,1
14193.0,2,445,853.39,2.724047619047619,United Kingdom,1
14194.0,21,5840,11349.52,3.387288428324698,United Kingdom,1
14195.0,2,760,1012.0,5.992857142857143,United Kingdom,1
14196.0,1,142,335.52,3.265,United Kingdom,0
14198.0,4,290,701.4,4.7356410256410255,United Kingdom,1
14199.0,1,28,185.39999999999998,5.8999999999999995,United Kingdom,0
14201.0,7,590,747.44,2.545945945945946,United Kingdom,1
14204.0,1,82,161.03,2.4050000000000002,United Kingdom,0
14205.0,2,204,466.7,4.167916666666667,United Kingdom,1
14206.0,1,276,328.15999999999997,1.797,United Kingdom,0
14208.0,1,114,151.74,3.5269999999999997,United Kingdom,0
14209.0,6,691,2073.43,5.291494252873563,United Kingdom,1
14210.0,6,760,1905.8400000000001,3.816372549019608,United Kingdom,1
14211.0,9,1242,2241.1,2.7716964285714285,United Kingdom,1
14212.0,1,1152,1070.48,1.2522222222222221,United Kingdom,0
14214.0,5,751,1004.38,2.3407462686567166,United Kingdom,1
14215.0,6,1358,1789.72,2.221111111111111,United Kingdom,1
14216.0,4,594,1839.3,4.716271186440678,United Kingdom,1
14217.0,17,689,2004.98,5.4955,United Kingdom,1
14218.0,1,160,169.48000000000002,1.4400000000000002,United Kingdom,0
14219.0,1,78,89.94,2.2885714285714287,United Kingdom,0
14220.0,2,272,632.4,3.3961904761904766,United Kingdom,1
14221.0,9,2191,3432.8,3.2711398963730574,United Kingdom,1
14222.0,1,607,683.17,1.706829268292683,United Kingdom,0
14223.0,3,585,991.13,3.8998333333333335,United Kingdom,1
14224.0,4,514,1050.12,3.8577966101694914,United Kingdom,1
14226.0,5,1308,2232.19,2.8997014925373135,United Kingdom,1
14227.0,10,1820,3350.96,2.8489714285714287,United Kingdom,1
14229.0,3,610,1547.2,3.22,United Kingdom,1
14231.0,3,409,925.71,3.6696000000000004,United Kingdom,1
14232.0,5,1941,2048.07,1.8238260869565217,United Kingdom,1
14233.0,4,680,1462.72,2.7905714285714285,United Kingdom,1
14234.0,4,963,775.46,1.591069182389937,United Kingdom,1
14235.0,5,1959,3144.86,2.017974683544304,United Kingdom,1
14236.0,2,310,490.86,2.0653333333333332,United Kingdom,1
14237.0,1,38,161.0,7.122222222222222,United Kingdom,0
14238.0,1,111,146.85,2.2874999999999996,United Kingdom,0
14239.0,11,993,2380.85,3.6066964285714285,United Kingdom,1
14240.0,2,418,890.34,3.439761904761905,United Kingdom,1
14241.0,1,146,213.70000000000002,1.955,United Kingdom,0
14242.0,2,123,280.55,3.720625,United Kingdom,1
14243.0,10,1221,2588.77,3.9612765957446805,United Kingdom,1
14245.0,2,976,1693.45,3.1289814814814814,United Kingdom,1
14246.0,3,804,1474.06,2.9734666666666665,United Kingdom,1
14247.0,1,47,136.76999999999998,3.912,United Kingdom,0
14248.0,1,102,302.58,3.0525,United Kingdom,0
14250.0,3,1200,1904.05,2.487207207207207,United Kingdom,1
14251.0,5,1674,2879.7000000000003,2.0692307692307694,United Kingdom,1
14256.0,2,414,969.0600000000001,4.05188679245283,United Kingdom,1
14257.0,5,1682,3099.7200000000003,2.838867924528302,United Kingdom,1
14258.0,9,7100,12669.98,3.8380180180180177,United Kingdom,1
14259.0,1,68,120.0,2.83,United Kingdom,0
14261.0,2,406,1163.45,5.064038461538461,United Kingdom,1
14262.0,8,1645,2618.23,2.090699300699301,United Kingdom,1
14264.0,2,70,333.97,6.62,United Kingdom,1
14265.0,2,330,530.18,5.862903225806452,Unspecified,1
14267.0,3,530,1516.24,4.3910909090909085,United Kingdom,1
14270.0,1,197,492.65000000000003,4.570689655172414,United Kingdom,0
14271.0,1,88,112.32,2.491,United Kingdom,0
14272.0,2,599,437.96,2.2675757575757576,United Kingdom,1
14273.0,4,264,559.97,2.4848275862068965,United Kingdom,1
14276.0,3,744,1119.74,2.2271875,United Kingdom,1
14277.0,3,1984,4216.2,3.8665777777777777,France,1
14280.0,1,52,134.04,4.73375,United Kingdom,0
14282.0,15,2668,3729.34,1.600320512820513,United Kingdom,1
14284.0,2,161,595.25,4.821875,United Kingdom,1
14285.0,4,541,1910.01,4.82037037037037,United Kingdom,1
14286.0,3,4338,4628.75,1.5431785714285713,United Kingdom,1
14287.0,3,261,176.63,1.913333333333333,United Kingdom,1
14288.0,1,188,426.6,3.00625,United Kingdom,0
14289.0,6,292,911.26,5.346382978723404,United Kingdom,1
14290.0,5,915,2314.65,3.6530693069306936,United Kingdom,1
14291.0,11,2749,3883.25,2.5928691983122363,United Kingdom,1
14292.0,9,1663,4871.93,3.346,United Kingdom,1
14293.0,4,709,1046.56,2.206393442622951,United Kingdom,1
14295.0,1,84,166.20000000000002,1.9300000000000002,United Kingdom,0
14297.0,4,865,1305.33,2.3419354838709676,United Kingdom,1
14298.0,44,58343,51527.3,1.4979780085522296,United Kingdom,1
14299.0,9,2149,3965.62,3.091818181818182,United Kingdom,1
14300.0,1,32,43.2,1.383333333333333,United Kingdom,0
14301.0,1,606,640.14,1.3523076923076922,United Kingdom,0
14304.0,1,139,383.45,4.885294117647058,United Kingdom,0
14305.0,3,1089,1858.96,2.3532380952380954,United Kingdom,1
14306.0,2,1075,2093.32,4.135151515151516,United Kingdom,1
14307.0,6,2058,2995.72,2.4864444444444445,United Kingdom,1
14309.0,9,1633,2352.53,2.456153846153846,United Kingdom,1
14311.0,1,146,310.26,5.084,United Kingdom,0
14312.0,6,1012,1611.59,3.5480459770114945,United Kingdom,1
14314.0,1,296,120.0,0.66625,United Kingdom,0
14315.0,6,1021,2481.13,3.71,United Kingdom,1
14317.0,1,255,508.58000000000004,3.0975,United Kingdom,0
14320.0,2,325,477.79,1.957741935483871,United Kingdom,1
14321.0,5,2406,1530.75,1.41869918699187,United Kingdom,1
14323.0,2,350,605.0600000000001,2.996388888888889,United Kingdom,1
14326.0,1,103,183.85,2.8000000000000003,United Kingdom,0
14327.0,1,139,311.65,2.5875,United Kingdom,0
14329.0,7,3095,5014.84,2.8467181467181466,United Kingdom,1
14331.0,2,252,462.65999999999997,3.019285714285714,United Kingdom,1
14332.0,3,481,866.31,2.1165384615384615,United Kingdom,1
14333.0,1,58,415.2,8.063333333333334,United Kingdom,0
14334.0,8,1731,2552.21,3.291543209876543,United Kingdom,1
14335.0,2,379,468.26,2.2895238095238097,Germany,1
14336.0,4,1759,1614.91,1.6151111111111112,United Kingdom,1
14338.0,2,335,588.22,3.6470967741935483,United Kingdom,1
14339.0,1,168,309.52,2.032857142857143,United Kingdom,0
14340.0,1,58,134.7,2.9333333333333336,United Kingdom,0
14341.0,8,1403,2182.28,2.553875968992248,United Kingdom,1
14342.0,4,347,668.5600000000001,2.8904761904761904,United Kingdom,1
14344.0,8,477,889.9300000000001,4.225633802816901,United Kingdom,1
14345.0,1,50,108.97999999999999,3.49,United Kingdom,0
14346.0,2,605,1021.58,4.602333333333333,United Kingdom,1
14348.0,1,183,409.57,2.962222222222222,United Kingdom,0
14349.0,1,86,133.5,2.3193548387096774,United Kingdom,0
14350.0,1,183,282.93,2.2866666666666666,United Kingdom,0
14351.0,1,12,51.0,4.25,United Kingdom,0
14352.0,4,538,1078.96,3.8659574468085105,United Kingdom,1
14353.0,1,64,90.6,1.3666666666666665,United Kingdom,0
14354.0,2,210,163.62,1.2377777777777779,United Kingdom,1
14355.0,1,92,174.4,2.85,United Kingdom,0
14356.0,2,277,701.23,3.9027272727272724,United Kingdom,1
14357.0,1,148,225.77,1.9502439024390246,United Kingdom,0
14359.0,3,371,912.18,3.922727272727273,United Kingdom,1
14360.0,4,1151,2128.23,3.1004237288135594,United Kingdom,1
14362.0,1,100,161.2,2.3285365853658537,United Kingdom,0
14364.0,8,1967,3717.35,3.0260869565217394,United Kingdom,1
14367.0,16,4438,9261.52,3.1757251908396946,United Kingdom,1
14368.0,1,36,155.0,6.125,United Kingdom,0
14371.0,1,34,100.5,3.775,United Kingdom,0
14373.0,1,17,76.55,11.625,United Kingdom,0
14375.0,1,194,257.68,1.8789333333333331,United Kingdom,0
14377.0,2,219,617.05,9.15,United Kingdom,1
14379.0,2,292,348.1,2.1617391304347824,United Kingdom,1
14381.0,1,146,202.68,1.627857142857143,United Kingdom,0
14382.0,1,1237,626.0699999999999,1.6106870229007633,United Kingdom,0
14383.0,3,817,1247.69,3.32593220338983,United Kingdom,1
14385.0,3,159,202.11,1.6164285714285715,United Kingdom,1
14386.0,1,54,142.4,3.885714285714286,United Kingdom,0
14387.0,3,819,1770.56,3.382142857142857,United Kingdom,1
14388.0,8,1941,3212.84,2.7180645161290324,United Kingdom,1
14389.0,2,729,1043.46,2.1333333333333333,United Kingdom,1
14390.0,9,2136,4652.82,3.07986013986014,United Kingdom,1
14393.0,1,13,67.95,5.390000000000001,United Kingdom,0
14395.0,9,1693,3507.71,2.787057142857143,United Kingdom,1
14396.0,2,225,487.99,2.626849315068493,United Kingdom,1
14397.0,19,1890,2612.96,2.0789655172413792,United Kingdom,1
14400.0,1,454,574.7,1.7368000000000001,United Kingdom,0
14401.0,13,4507,4051.48,1.3996153846153845,United Kingdom,1
14403.0,4,519,1475.81,6.2535,United Kingdom,1
14404.0,6,839,1474.32,3.066116504854369,United Kingdom,1
14406.0,1,77,156.75,3.795,United Kingdom,0
14407.0,6,1415,2157.73,3.5512328767123287,United Kingdom,1
14408.0,7,1616,2606.53,1.8925233644859814,United Kingdom,1
14409.0,6,1230,2059.4500000000003,2.8044444444444445,United Kingdom,1
14410.0,9,573,1105.07,2.363659793814433,United Kingdom,1
14411.0,1,196,1063.0,8.175,United Kingdom,0
14412.0,2,786,770.03,2.304418604651163,United Kingdom,1
14413.0,1,68,122.7,2.8065217391304347,United Kingdom,0
14414.0,7,2512,1496.98,0.9145360824742267,United Kingdom,1
14415.0,13,3011,5900.28,2.9509661016949154,United Kingdom,1
14416.0,2,326,490.22,1.6685714285714286,United Kingdom,1
14418.0,3,1711,1937.25,2.1406451612903226,United Kingdom,1
14419.0,6,487,1058.06,2.5041747572815534,United Kingdom,1
14420.0,1,334,387.52,1.5313793103448274,United Kingdom,0
14421.0,2,365,813.11,2.6351851851851853,United Kingdom,1
14422.0,6,2906,4263.64,2.810225225225225,United Kingdom,1
14423.0,1,120,265.2,1.9833333333333332,United Kingdom,0
14424.0,1,48,322.08,6.71,United Kingdom,0
14426.0,10,2699,4481.67,3.2663392857142854,United Kingdom,1
14427.0,2,228,363.34000000000003,1.9870588235294118,United Kingdom,1
14428.0,5,436,1244.83,4.181319444444444,United Kingdom,1
14431.0,1,130,470.36,4.69,United Kingdom,0
14432.0,6,2070,2255.51,1.4508115183246075,United Kingdom,1
14434.0,6,368,1372.8,4.451666666666667,United Kingdom,1
14436.0,1,129,89.06,2.1177777777777775,United Kingdom,0
14437.0,1,60,63.0,1.05,United Kingdom,0
14438.0,1,82,131.9,1.5944444444444443,United Kingdom,0
14439.0,1,526,2661.24,6.4809375,Greece,0
14440.0,5,588,2357.6800000000003,4.7023636363636365,United Kingdom,1
14441.0,4,446,1712.89,5.544117647058823,United Kingdom,1
14442.0,2,482,1589.82,6.323492063492063,Channel Islands,1
14443.0,4,938,1420.2,2.5386021505376344,United Kingdom,1
14446.0,4,933,1039.58,1.8383276450511945,United Kingdom,1
14447.0,5,571,1163.23,2.576571428571429,United Kingdom,1
14448.0,2,104,375.35,2.7175000000000002,United Kingdom,1
14449.0,4,757,907.1,1.6575968992248062,United Kingdom,1
14450.0,3,241,483.25,2.7905,United Kingdom,1
14451.0,2,389,662.59,1.9695412844036697,United Kingdom,1
14452.0,2,119,264.44,3.127741935483871,United Kingdom,1
14453.0,1,49,119.93,3.777272727272727,United Kingdom,0
14456.0,9,2908,3062.4,1.7757628865979382,United Kingdom,1
14457.0,1,88,113.64,1.2550000000000001,United Kingdom,0
14459.0,1,760,1837.92,3.4364864864864866,United Kingdom,0
14460.0,3,881,434.34,0.6643749999999999,United Kingdom,1
14461.0,3,766,2103.06,3.721833333333333,United Kingdom,1
14462.0,11,964,2004.02,2.8845416666666663,United Kingdom,1
14463.0,3,179,529.62,5.976666666666667,United Kingdom,1
14465.0,3,405,1058.6200000000001,2.8282307692307693,United Kingdom,1
14466.0,7,1006,2272.4,3.7937499999999997,United Kingdom,1
14467.0,4,278,598.76,2.7585555555555556,United Kingdom,1
14470.0,2,193,461.19,4.8388372093023255,United Kingdom,1
14472.0,8,1160,1936.84,2.7660142348754446,United Kingdom,1
14473.0,2,88,234.34000000000003,4.107142857142857,United Kingdom,1
14474.0,1,140,547.66,6.527931034482759,United Kingdom,0
14475.0,3,447,925.85,3.125238095238095,United Kingdom,1
14476.0,1,132,215.7,3.2710526315789474,United Kingdom,0
14477.0,4,720,1309.6,1.8920000000000001,United Kingdom,1
14479.0,2,117,316.25,4.016666666666667,United Kingdom,1
14480.0,1,143,279.05,3.0015384615384617,United Kingdom,0
14481.0,2,489,636.51,1.994,United Kingdom,1
14482.0,6,1646,2068.15,2.442361111111111,United Kingdom,1
14483.0,1,97,137.1,1.8522222222222224,United Kingdom,0
14484.0,1,210,321.92,2.0957142857142856,United Kingdom,0
14485.0,1,71,165.75,2.682978723404255,United Kingdom,0
14487.0,6,735,1196.33,2.496111111111111,United Kingdom,1
14488.0,1,799,1064.28,2.131304347826087,United Kingdom,0
